Date,Name,Total price,Current price
31-10-2019 16:13,'Entangle',5.99,5.99
31-10-2019 16:13,'A Writer And His Daughter',1.59,1.59
31-10-2019 16:13,'Miles & Kilo',7.99,7.99
31-10-2019 16:13,'Cluckles' Adventure',2.3,2.3
31-10-2019 16:13,'Happy Penguin VR',0.99,0.99
31-10-2019 16:13,'Millennium 5 - The Battle of the Millennium',9.99,0.99
31-10-2019 16:13,'ROGALIK',0.79,0.43
31-10-2019 16:13,'Bik - A Space Adventure',3.99,3.99
31-10-2019 16:13,'Critical Compendium',0.0,0.0
31-10-2019 16:13,'Loops of Zen',2.99,2.99
31-10-2019 16:13,'Neon the Ninja',9.99,9.99
31-10-2019 16:13,'Alter Army',3.99,3.99
31-10-2019 16:13,'Animals Memory: Underwater Kingdom',0.79,0.39
31-10-2019 16:13,'Stickman: Fidget Spinner Rush',1.01,1.01
31-10-2019 16:13,'Space - The Return Of The Pixxelfrazzer',2.99,2.99
31-10-2019 16:13,'軒轅劍外傳穹之扉(The Gate of Firmament)',14.99,14.99
31-10-2019 16:13,'雀姬',0.0,0.0
31-10-2019 16:13,'FYD',1.99,0.39
31-10-2019 16:13,'Radium 2',4.99,3.34
31-10-2019 16:13,'Tick's Tales',7.99,1.99
31-10-2019 16:13,'Battle For Landriel',0.79,0.39
31-10-2019 16:13,'Missile Cards',4.99,4.99
31-10-2019 16:13,'Drive-By Hero',1.99,1.39
31-10-2019 16:13,'Onion Force',4.99,4.99
31-10-2019 16:13,'Mondrian - Abstraction in Beauty',4.99,4.99
31-10-2019 16:13,'Katie',2.39,0.81
31-10-2019 16:13,'MoonDigger',0.99,0.39
31-10-2019 16:13,'Quip Anomaly',1.99,1.99
31-10-2019 16:13,'Overdriven Reloaded',7.99,7.99
31-10-2019 16:13,'Chocolate makes you happy 7',0.79,0.39
31-10-2019 16:13,'Run Turn Die',2.49,2.49
31-10-2019 16:13,'Magnetic Pairs',1.59,0.39
31-10-2019 16:13,'XGun-Weapon Evolution',3.99,3.99
31-10-2019 16:13,'Monster Truck Destruction',4.99,4.99
31-10-2019 16:13,'Lonely in the Winter',2.39,2.39
31-10-2019 16:13,'The Labyrinth',4.99,4.99
31-10-2019 16:13,'Neon Shadow',4.99,4.99
31-10-2019 16:13,'The Astonishing Game',2.99,2.99
31-10-2019 16:13,'Sweet Seasons',0.79,0.79
31-10-2019 16:13,'Twist of Destiny',2.39,2.39
31-10-2019 16:13,'Laser Maze',3.99,3.99
31-10-2019 16:13,'Supreme League of Patriots',5.99,1.49
31-10-2019 16:13,'Open The Door',0.79,0.79
31-10-2019 16:13,'Game Of Puzzles: Animals',0.0,0.0
31-10-2019 16:13,'Pong It! VR',4.99,4.99
31-10-2019 16:13,'Super Kaiju',19.99,19.99
31-10-2019 16:13,'Sym',6.99,6.99
31-10-2019 16:13,'Sweet Lily Dreams',14.99,14.99
31-10-2019 16:13,'Quote',14.99,14.99
31-10-2019 16:13,'Clash of Puppets',4.99,4.99
31-10-2019 16:13,'IHF Handball Challenge 12',2.99,2.99
31-10-2019 16:13,'BOROS',4.99,4.99
31-10-2019 16:13,'Ripped Pants at Work',2.99,1.49
31-10-2019 16:13,'GonzoVR',0.0,0.0
31-10-2019 16:13,'Puzzle Plunder',0.0,0.0
31-10-2019 16:13,'Last Hours Of Jack',3.99,3.99
31-10-2019 16:13,"'Don't Tax Me, Bro!'",2.99,2.99
31-10-2019 16:13,'Deadly Stigma',0.78,0.39
31-10-2019 16:13,'Sky Sanctuary',12.99,12.99
31-10-2019 16:13,'Gelu',0.79,0.39
31-10-2019 16:13,'Mind OVR Matter',4.99,4.99
31-10-2019 16:13,'Brain Machine',4.99,4.99
31-10-2019 16:13,'Polywings',4.99,4.99
31-10-2019 16:13,'NEON Ultra',3.99,3.99
31-10-2019 16:13,'COMBAT INSTINCT',12.49,12.49
31-10-2019 16:13,'Lazors',3.99,3.99
31-10-2019 16:13,'Perfect',9.99,9.99
31-10-2019 16:13,'Motte Island',4.99,4.99
31-10-2019 16:13,'Power Solitaire VR',0.0,0.0
31-10-2019 16:13,'RunVR',5.99,5.99
31-10-2019 16:13,'Super Weekend Mode',2.39,2.39
31-10-2019 16:13,'HotFloor',3.99,0.39
31-10-2019 16:13,'Lost Crew',1.99,1.99
31-10-2019 16:13,'THE AWKWARD STEVE DUOLOGY',3.99,3.99
31-10-2019 16:13,'Season 1 Completion Bundle',24.63,24.63
31-10-2019 16:13,'Cataegis : The White Wind',3.99,3.99
31-10-2019 16:13,'GET THE GEMS',0.99,0.99
31-10-2019 16:13,'Last Mage Standing',2.99,2.99
31-10-2019 16:13,'Loyalty and Blood: Viktor Origins Enforcer Edition',13.98,1.17
31-10-2019 16:13,'MacGuffin's Curse',9.99,6.49
31-10-2019 16:13,'Gaming In Color',1.99,1.99
31-10-2019 16:13,'L U N E',2.99,2.99
31-10-2019 16:13,'Running Naked Simulator 2019',0.79,0.79
31-10-2019 16:13,'Blanco: The Color of Adventure',1.99,1.99
31-10-2019 16:13,'Banzo - Marks of Slavery',4.99,4.99
31-10-2019 16:13,'绝境幸存者 Escape Zombie Land',7.99,7.99
31-10-2019 16:13,'战术狂想1(Chimera of Tactics 1)',0.99,0.99
31-10-2019 16:13,'Isbarah',13.99,13.99
31-10-2019 16:13,'Hell Survive',0.99,0.39
31-10-2019 16:13,'Retro Vision',3.29,3.29
31-10-2019 16:13,'DashBored',4.99,4.99
31-10-2019 16:13,'Diamond Dan',0.99,0.99
31-10-2019 16:13,'Awaiting Salvation',1.99,0.49
31-10-2019 16:13,'Ember Kaboom',2.39,2.39
31-10-2019 16:13,'Gunpowder',1.99,1.99
31-10-2019 16:13,'Good Game',1.99,1.99
31-10-2019 16:13,'MochiMochi',0.79,0.71
31-10-2019 16:13,'Cyto',3.99,3.99
31-10-2019 16:13,'Snowflake's Chance',2.39,2.39
31-10-2019 16:13,'Flem',5.99,5.99
31-10-2019 16:13,'Loot Hound™',2.39,2.39
31-10-2019 16:13,'Block King',0.99,0.99
31-10-2019 16:13,'Primitive Shooter',0.79,0.43
31-10-2019 16:13,'Prismatix',0.0,0.0
31-10-2019 16:13,'Elastrix',1.99,1.99
31-10-2019 16:13,'Bomb U!',5.99,5.99
31-10-2019 16:13,'GORB',0.79,0.79
31-10-2019 16:13,'Wave Magic VR',5.99,5.99
31-10-2019 16:13,'Rituals',4.99,4.99
31-10-2019 16:13,'Terraform',2.99,2.99
31-10-2019 16:13,'Erotic Jigsaw Challenge Vol. 1',0.79,0.79
31-10-2019 16:13,'Babel: Tower to the Gods',9.99,9.99
31-10-2019 16:13,'LooWarVR',3.99,3.99
31-10-2019 16:13,'Guilt Battle Arena',9.99,9.99
31-10-2019 16:13,'การิน ปริศนาคดีอาถรรพ์ the game : ตอนพิธีเปลี่ยนชีพ',10.99,10.99
31-10-2019 16:13,'Dead Days',2.6,2.6
31-10-2019 16:13,'PlanetFate',3.29,3.29
31-10-2019 16:13,'RUMP! - It's a Jump and Rump!',9.99,9.99
31-10-2019 16:13,'Tetradecagon',4.99,4.99
31-10-2019 16:13,'Kinacoustic',8.19,8.19
31-10-2019 16:13,'Damn virgins',2.39,2.39
31-10-2019 16:13,'ConcPerfect 2017',0.79,0.79
31-10-2019 16:13,'Breezeblox',2.99,1.19
31-10-2019 16:13,'Blade Symphony Original Soundtrack',0.79,0.79
31-10-2019 16:13,'NashBored',0.79,0.79
31-10-2019 16:13,'Piko Piko',8.19,8.19
31-10-2019 16:13,'Technosphere - Collector's Edition',5.69,5.69
31-10-2019 16:13,'Waddle Home',3.99,3.99
31-10-2019 16:13,'Magical Monster Land',3.99,3.99
31-10-2019 16:13,'【探灵笔记·半周年折扣】伪装大侠：小皮、小狐“求志达道”',11.68,5.63
31-10-2019 16:13,'午餐13',0.99,0.89
31-10-2019 16:13,'Eleusis',11.99,11.99
31-10-2019 16:13,'Metro Warp',3.99,3.99
31-10-2019 16:13,'Pixel Girl 像素女孩',3.99,3.99
31-10-2019 16:13,'Tourists Kidnapped a Little Bear',0.99,0.39
31-10-2019 16:13,'BADLAND: Game of the Year Edition - Digital Art Booklet & Ambient Soundtrack',2.99,2.99
31-10-2019 16:13,'Soft Body',9.99,9.99
31-10-2019 16:13,'Ship It',9.99,9.99
31-10-2019 16:13,'Let's Go Nuts!',0.0,0.0
31-10-2019 16:13,'Mutant Mudds Super Challenge',9.99,9.99
31-10-2019 16:13,'Simple RTS',4.99,4.99
31-10-2019 16:13,'Astroloco: Worst Contact',4.99,4.99
31-10-2019 16:13,'Portal Journey: Portarius',2.39,2.39
31-10-2019 16:13,'Echo Lake',10.99,4.39
31-10-2019 16:13,'Warlock's Tower',8.99,8.99
31-10-2019 16:13,'Puzzle Bots',4.49,4.49
31-10-2019 16:13,'Spaceman Sparkles 3',4.99,1.24
31-10-2019 16:13,'Forgotten Chambers',8.19,8.19
31-10-2019 16:13,'Urban - Episode 1',10.79,10.79
31-10-2019 16:13,'Arcade Moonlander Plus',2.99,2.99
31-10-2019 16:13,'Light Repair Team #4',3.99,3.99
31-10-2019 16:13,'Remnants Of Isolation',1.99,1.99
31-10-2019 16:13,'Reach for the Sun',4.99,2.49
31-10-2019 16:13,'High Noon Revolver',4.99,4.99
31-10-2019 16:13,'Arlo The Rabbit',1.39,1.39
31-10-2019 16:13,'Blood Waves',9.99,2.99
31-10-2019 16:13,'ASH OF WAR™',14.99,1.49
31-10-2019 16:13,'Unishroom',2.39,2.39
31-10-2019 16:13,'Post Apocalyptic Mayhem: DLC - Chaos Pack',1.99,1.99
31-10-2019 16:13,'100nya',2.79,0.94
31-10-2019 16:13,'Wave Mechanics',0.99,0.84
31-10-2019 16:13,'Gaming the Real World',2.99,2.99
31-10-2019 16:13,'Cavesweeper',2.49,2.49
31-10-2019 16:13,"'Awesomenauts - Admiral Swiggins, PHD Skin'",2.49,2.49
31-10-2019 16:13,'Runner2 - Good Friends Character Pack',0.99,0.99
31-10-2019 16:13,'Grand Dude Simulator',3.99,3.99
31-10-2019 16:13,'Gnomes Vs. Fairies: Greckel's Quest',8.19,8.19
31-10-2019 16:13,'ecotone',8.99,8.99
31-10-2019 16:13,'Piloteer',2.99,2.99
31-10-2019 16:13,'Reign of Bullets',9.99,9.99
31-10-2019 16:13,'Viral EX',9.99,9.99
31-10-2019 16:13,'Goats on a Bridge',4.99,4.99
31-10-2019 16:13,'Forgotten Ball',0.79,0.79
31-10-2019 16:13,'MultiTaskMaster',7.99,7.99
31-10-2019 16:13,'BellyBots',7.99,7.99
31-10-2019 16:13,'Rooks Keep',7.99,7.99
31-10-2019 16:13,'FIREWORK',4.99,4.99
31-10-2019 16:13,'One Giant Leap',3.99,3.99
31-10-2019 16:13,'Black Bart',0.79,0.79
31-10-2019 16:13,'Whip! Whip!',8.19,8.19
31-10-2019 16:13,'Ride 'em Low',2.99,0.89
31-10-2019 16:13,'Street Fighter V - Capcom Costumes Bundle1',19.97,19.97
31-10-2019 16:13,'Maybe Drinking. Russian Style',0.79,0.79
31-10-2019 16:13,'BEEP - Soundtrack',0.99,0.39
31-10-2019 16:13,'Invisibox',0.99,0.99
31-10-2019 16:13,'Header Goal VR: Being Axel Rix',1.59,1.59
31-10-2019 16:13,'Nocked! Game & Soundtrack',24.98,13.78
31-10-2019 16:13,'Fairies vs. Darklings: Arcane Edition',2.99,2.99
31-10-2019 16:13,'Kung Fu Strike: The Warrior's Rise - Master Level',2.99,2.99
31-10-2019 16:13,'Fariwalk: The Prelude',0.79,0.79
31-10-2019 16:13,'96 Mill',5.99,5.99
31-10-2019 16:13,'Super Flippin' Phones',2.99,2.99
31-10-2019 16:13,'FastGo Running',1.59,0.6
31-10-2019 16:13,'I Hate Santa',2.99,2.99
31-10-2019 16:13,'A Long Way Home',1.99,1.99
31-10-2019 16:13,'BAX',0.79,0.79
31-10-2019 16:13,'The Rodinia Project',5.99,5.99
31-10-2019 16:13,'Crazy Appliances 疯狂电器',4.99,4.99
31-10-2019 16:13,'Operation Sheep Defense',1.99,1.99
31-10-2019 16:13,'Brute',4.99,4.99
31-10-2019 16:13,'Protect Me',1.59,0.39
31-10-2019 16:13,'Terra Lander Remastered',2.39,0.4
31-10-2019 16:13,'Hotel Dracula',4.99,0.49
31-10-2019 16:13,'Spears 'n' Spades',1.99,1.99
31-10-2019 16:13,'CaptainMarlene',9.99,6.99
31-10-2019 16:13,'Cubrick',1.99,1.39
31-10-2019 16:13,'Khaba',3.99,3.99
31-10-2019 16:13,'Word Wonders: The Tower of Babel',3.29,3.29
31-10-2019 16:13,'Ricerca VR',0.99,0.99
31-10-2019 16:13,'Beach Rules',1.59,1.59
31-10-2019 16:13,'simian.interface++',1.99,1.99
31-10-2019 16:13,'Shadow Ninja: Apocalypse',1.59,0.39
31-10-2019 16:13,'Joy Climb',0.79,0.39
31-10-2019 16:13,'Trigonometry',0.99,0.99
31-10-2019 16:13,'Nelset Games',6.58,1.04
31-10-2019 16:13,'Ballway',0.79,0.39
31-10-2019 16:13,'Hanger World',3.2,3.2
31-10-2019 16:13,'peakvox Mew Mew Chamber for Steam',2.99,2.99
31-10-2019 16:13,'MY 1980's DASHBOARD',3.29,3.29
31-10-2019 16:13,'CYNK 3030',1.59,0.39
31-10-2019 16:13,'JU',0.99,0.99
31-10-2019 16:13,'Rogue Stache',0.79,0.79
31-10-2019 16:13,'Deserted: The Story of Peter',4.99,4.99
31-10-2019 16:13,'Warp Glider',0.79,0.79
31-10-2019 16:13,'Necroball',7.99,7.99
31-10-2019 16:13,'Blade Ballet',14.99,14.99
31-10-2019 16:13,'Orborun',5.99,5.99
31-10-2019 16:13,'RPS Runner',0.99,0.99
31-10-2019 16:13,'Bad Caterpillar',1.99,0.99
31-10-2019 16:13,'Ayni Fairyland',5.69,5.69
31-10-2019 16:13,'unWorded',3.99,3.99
31-10-2019 16:13,'Season Up',1.59,0.39
31-10-2019 16:13,'Arrowpoint',0.99,0.99
31-10-2019 16:13,'Scribble Ships',1.59,1.59
31-10-2019 16:13,'Vintage Year',2.99,2.99
31-10-2019 16:13,'Lightbender',2.99,2.99
31-10-2019 16:13,'Ukhar',0.99,0.99
31-10-2019 16:13,'Adjacency',2.39,2.39
31-10-2019 16:13,'Capsular',0.0,0.0
31-10-2019 16:13,'BANZAI PECAN: The Last Hope For the Young Century',2.99,2.99
31-10-2019 16:13,'Captain Kaon',6.99,6.99
31-10-2019 16:13,'HotPuzzle:Grils',0.79,0.39
31-10-2019 16:13,'Blockships',6.99,6.99
31-10-2019 16:13,'The Messenger Soundtrack',13.56,8.76
31-10-2019 16:13,'Antagonist',2.99,2.99
31-10-2019 16:13,'Diorama No.3 : The Marchland',2.99,2.99
31-10-2019 16:13,'RRRR2',8.99,6.29
31-10-2019 16:13,'Mastema: Out of Hell',4.99,0.49
31-10-2019 16:13,'WE ARE DOOMED',9.99,9.99
31-10-2019 16:13,'The Walsingham Files - Chapter 1',0.0,0.0
31-10-2019 16:13,'BingoBango',1.59,1.59
31-10-2019 16:13,'Grimsfield',3.99,3.99
31-10-2019 16:13,'Meme Dragons',6.99,6.99
31-10-2019 16:13,'Out There Somewhere - Soundtrack',0.99,0.39
31-10-2019 16:13,'Canvas Quest',1.59,1.59
31-10-2019 16:13,'Numba Deluxe',2.99,2.99
31-10-2019 16:13,'Wish Project',1.99,1.99
31-10-2019 16:13,'Hexters',19.99,9.99
31-10-2019 16:13,'Chimpology',1.99,1.49
31-10-2019 16:13,'Shiver Collection',28.17,12.66
31-10-2019 16:13,'R-COIL',4.99,2.49
31-10-2019 16:13,'Blamdown: Udder Fury',4.99,4.99
31-10-2019 16:13,'Last Encounter',14.99,14.99
31-10-2019 16:13,'Marble Void',4.99,4.99
31-10-2019 16:13,'Vampires: Guide Them to Safety!',3.99,3.99
31-10-2019 16:13,'Hidden Object - 12 in 1 bundle',5.99,5.99
31-10-2019 16:13,'Jack Lumber',4.99,4.99
31-10-2019 16:13,'Kindled Cavern',4.99,4.99
31-10-2019 16:13,'Spacejacked',9.99,9.99
31-10-2019 16:13,'ZeGame',4.99,4.99
31-10-2019 16:13,'Trianguluv',1.99,0.59
31-10-2019 16:13,'Samsa and the Knights of Light',4.99,2.49
31-10-2019 16:13,'Toast Time',3.99,3.99
31-10-2019 16:13,'Dog Jam',3.99,3.99
31-10-2019 16:13,'The Unfolding Engine: Paint a Game',0.0,0.0
31-10-2019 16:13,'Gebub's Adventure',4.5,4.5
31-10-2019 16:13,'Unstoppable Hamster',1.59,0.39
31-10-2019 16:13,'Freefall',4.99,4.99
31-10-2019 16:13,'Superstar Dance Club',4.99,4.99
31-10-2019 16:13,'Mayhem Triple',4.99,4.99
31-10-2019 16:13,'岚零之风 - Wind Horizon',1.99,1.99
31-10-2019 16:13,'Gunlock',0.79,0.79
31-10-2019 16:13,'Slam Fighter II',3.99,3.99
31-10-2019 16:13,'RideOp - VR Thrill Ride Experience',0.0,0.0
31-10-2019 16:13,'Astronaut: The Moon Eclipse',1.59,1.28
31-10-2019 16:13,'DARTHY',0.99,0.99
31-10-2019 16:13,'Temple of Rust',0.0,0.0
31-10-2019 16:13,'Gravity Error',4.99,4.99
31-10-2019 16:13,'The Agency of Anomalies Complete Bundle',38.16,17.15
31-10-2019 16:13,'Magma Tsunami',0.99,0.99
31-10-2019 16:13,'Thunderbolt 2',0.79,0.39
31-10-2019 16:13,'Go Away My Fat',1.99,1.99
31-10-2019 16:13,'ΔV: Rings of Saturn - Tungsten Edition',12.18,8.12
31-10-2019 16:13,'Human Rights',0.0,0.0
31-10-2019 16:13,'作业本战记（exercise book epic）',0.99,0.89
31-10-2019 16:13,'UFO - Unfortunately Fortunate Organisms',1.99,1.99
31-10-2019 16:13,'Quatros Origins',4.99,4.99
31-10-2019 16:13,'Warka Flarka Flim Flam',1.99,1.99
31-10-2019 16:13,'Xcinerator',1.99,1.99
31-10-2019 16:13,'Team Racing League',9.99,9.99
31-10-2019 16:13,'Kite',9.99,9.99
31-10-2019 16:13,'Fat Chicken',9.99,9.99
31-10-2019 16:13,'Eventide Night',1.99,1.99
31-10-2019 16:13,'Steel Alcimus',0.0,0.0
31-10-2019 16:13,'Australian trip',3.99,2.39
31-10-2019 16:13,'While you are Downloading',0.99,0.99
31-10-2019 16:13,'Offendron Warrior',0.0,0.0
31-10-2019 16:13,'Contact Draw: Bowling',1.59,0.39
31-10-2019 16:13,'Corpo Tale',4.99,4.99
31-10-2019 16:13,'Super Rocket Shootout',9.99,9.99
31-10-2019 16:13,'Supesu',0.0,0.0
31-10-2019 16:13,'Bad Sector HDD',0.79,0.79
31-10-2019 16:13,'Citadel 1986',1.59,1.59
31-10-2019 16:13,'Break Ups',3.99,1.59
31-10-2019 16:13,'Lost City of Vampires',0.0,0.0
31-10-2019 16:13,'Akash: Path of the Five Digital Deluxe Edition',33.18,21.15
31-10-2019 16:13,'Nandeyanen!? - The 1st Sûtra',1.99,1.99
31-10-2019 16:13,'Qybe',0.0,0.0
31-10-2019 16:13,'Pilam Sky',3.99,3.99
31-10-2019 16:13,'ThreadSpace: Hyperbol',3.99,3.99
31-10-2019 16:13,'Slam',3.99,3.99
31-10-2019 16:13,'Just Fishing',0.0,0.0
31-10-2019 16:13,'Defy Gravity - Soundtrack',0.99,0.39
31-10-2019 16:13,'MRS SNAKE',1.99,0.99
31-10-2019 16:13,'Sort 'Em',2.99,2.99
31-10-2019 16:13,'Bot Land',0.0,0.0
31-10-2019 16:13,'Boinks',0.79,0.79
31-10-2019 16:13,'Sack of Bots',0.79,0.59
31-10-2019 16:13,'Monsterland',0.99,0.99
31-10-2019 16:13,'Zeon 25',3.39,3.39
31-10-2019 16:13,'Mitch: Berry Challenge',3.99,3.99
31-10-2019 16:13,'Aliens Go Home Run',3.99,3.99
31-10-2019 16:13,'The World Named Fred',3.99,3.99
31-10-2019 16:13,'quadrant',3.99,3.99
31-10-2019 16:13,'Ashi: Lake of Light',3.29,3.29
31-10-2019 16:13,'Chronicles of the Witches and Warlocks',4.99,0.49
31-10-2019 16:13,'Space Drifters 2D',0.99,0.99
31-10-2019 16:13,'Otherworld Compelete Bundle',26.97,26.97
31-10-2019 16:13,'School of the Dead: Anastasia',4.99,4.99
31-10-2019 16:13,'Albert and Otto',4.6,0.92
31-10-2019 16:13,'Dreams of Greatness',0.79,0.79
31-10-2019 16:13,'Frantic Dimension',0.0,0.0
31-10-2019 16:13,'Save the Ninja Clan',0.79,0.79
31-10-2019 16:13,'HTR+ Slot Car Simulation',6.99,2.09
31-10-2019 16:13,'Gran Skrea Online',9.99,4.99
31-10-2019 16:13,'Boltzmann Brain',1.59,1.59
31-10-2019 16:13,'Rainbow Hero',1.99,1.99
31-10-2019 16:13,'ChaosTower',3.99,1.59
31-10-2019 16:13,'Splitter Critters',5.49,5.49
31-10-2019 16:13,'Molemen Must Die!',1.59,1.59
31-10-2019 16:13,'S.P.I.C.E ARENA',1.59,1.59
31-10-2019 16:13,'rOt',0.79,0.39
31-10-2019 16:13,'DRAGON BALL XENOVERSE GT PACK 2 (+ Mira and Towa)',9.99,9.99
31-10-2019 16:13,'Dig Dig Dig',27.17,13.5
31-10-2019 16:13,'DEVIL GUNS',3.99,1.59
31-10-2019 16:13,'Maze Bandit',2.99,2.99
31-10-2019 16:13,'Vietnam ‘65',9.99,9.99
31-10-2019 16:13,'FLYVALNY 20!8',0.99,0.99
31-10-2019 16:13,'Pixplode',2.99,2.99
31-10-2019 16:13,'OESE',0.0,0.0
31-10-2019 16:13,'Calm Waters: A Point and Click Adventure',3.99,0.99
31-10-2019 16:13,'Escape the Darkness',0.79,0.79
31-10-2019 16:13,'SLICE',0.79,0.67
31-10-2019 16:13,'Sonder. Episode ONE',3.99,3.99
31-10-2019 16:13,'Polychromatic',2.99,1.49
31-10-2019 16:13,'Alien Zombie Megadeath',4.99,4.99
31-10-2019 16:13,'ef series',51.63,51.63
31-10-2019 16:13,'GRID Autosport - Road & Track Car Pack',2.99,0.74
31-10-2019 16:13,'FootRock 2',0.99,0.99
31-10-2019 16:13,'Rubble Rush',0.0,0.0
31-10-2019 16:14,'Torn Tales',8.99,1.79
31-10-2019 16:14,'The Cursed Revolver',2.99,2.99
31-10-2019 16:14,'Thank You For Playing: Iconic Video Game Magazines',2.99,2.99
31-10-2019 16:14,'Lethal Laser',4.99,4.99
31-10-2019 16:14,'Dead Ground',8.19,0.81
31-10-2019 16:14,'Luminos',2.39,2.39
31-10-2019 16:14,'JunkerBot',0.79,0.79
31-10-2019 16:14,'Ke-Tsu-No-Ana',5.99,5.99
31-10-2019 16:14,'Waveform: Eris',0.99,0.99
31-10-2019 16:14,'Dawn's Light',2.99,2.99
31-10-2019 16:14,'Once10',0.0,0.0
31-10-2019 16:14,'OMSI 2 Add-On Coachbus 250',14.95,10.46
31-10-2019 16:14,'Project Starship OST',0.99,0.99
31-10-2019 16:14,'The Lost Gardens',2.99,0.74
31-10-2019 16:14,'Chaos Theory',2.99,2.99
31-10-2019 16:14,'Weapons Genius',5.69,3.12
31-10-2019 16:14,'Point',0.79,0.79
31-10-2019 16:14,'Night in the Woods - The Complete Soundtrack',18.97,12.62
31-10-2019 16:14,'KóterGame',0.0,0.0
31-10-2019 16:14,'Oscura: Lost Light',6.99,6.99
31-10-2019 16:14,'Monster Hunter: World - Additional Gesture Bundle 4',8.01,8.01
31-10-2019 16:14,'Soul Gambler: Artbook & Soundtrack',1.99,1.99
31-10-2019 16:14,'Earthworms Bundle',7.98,0.88
31-10-2019 16:14,'IACTURA',0.99,0.69
31-10-2019 16:14,'Zap Zone',2.35,2.35
31-10-2019 16:14,'Dungeon's Barrage',0.99,0.99
31-10-2019 16:14,'Metagalactic Blitz',0.0,0.0
31-10-2019 16:14,'Disastr_Blastr',1.99,1.99
31-10-2019 16:14,'Orbox C',2.99,2.99
31-10-2019 16:14,'Hoven the Sages Spinel',1.99,1.99
31-10-2019 16:14,'Azurea Juncture',4.99,4.99
31-10-2019 16:14,'Special Warfare',3.99,1.27
31-10-2019 16:14,'The Crystal Nebula',1.99,1.99
31-10-2019 16:14,'Stargazer Christmas',0.0,0.0
31-10-2019 16:14,'Flipped On',0.99,0.99
31-10-2019 16:14,'Artillery Cats',0.0,0.0
31-10-2019 16:14,'UniOne',1.59,1.59
31-10-2019 16:14,'Goinund',1.59,0.79
31-10-2019 16:14,'Swordlord',0.99,0.99
31-10-2019 16:14,'Mos Speedrun 2',3.29,3.29
31-10-2019 16:14,'Jumper Jape',1.99,1.99
31-10-2019 16:14,'Guardian's Oath',1.99,1.99
31-10-2019 16:14,"'Warhammer 40,000: Gladius Complete Edition'",59.92,59.92
31-10-2019 16:14,'Equivoque',1.59,1.59
31-10-2019 16:14,'Chambered',0.0,0.0
31-10-2019 16:14,'Redemption Cemetery Collection',36.36,16.34
31-10-2019 16:14,'Saints Row IV: The Executive Privilege Pack',1.99,1.99
31-10-2019 16:14,'Lost in the tomb',0.99,0.99
31-10-2019 16:14,'hack_me - Wallpapers',0.99,0.39
31-10-2019 16:14,'Mr Nibbles Forever',0.99,0.99
31-10-2019 16:14,'Gal-X-E',1.99,1.99
31-10-2019 16:14,'Illusoria',9.99,2.49
31-10-2019 16:14,'Cranky Cat',2.99,2.99
31-10-2019 16:14,'No70: Eye of Basir',1.59,1.59
31-10-2019 16:14,'Camera Obscura Soundtrack',0.99,0.39
31-10-2019 16:14,'Flobe',0.99,0.99
31-10-2019 16:14,'Ace of Protectors',1.99,1.99
31-10-2019 16:14,'Corrupt',0.0,0.0
31-10-2019 16:14,'Killed Pixel Games Complete Collection',1.58,0.62
31-10-2019 16:14,'Dynetzzle Extended',0.99,0.99
31-10-2019 16:14,'Polarity - Soundtrack',0.99,0.61
31-10-2019 16:14,'Disparity',0.99,0.99
31-10-2019 16:14,'WeakWood Throne',7.99,0.79
31-10-2019 16:14,'Air Hockey',2.99,0.59
31-10-2019 16:14,'Primal Fears',8.99,3.59
31-10-2019 16:14,'Loot Hunter',5.69,2.27
31-10-2019 16:14,'Attack on Titan 2: Final Battle Upgrade Pack / A.O.T. 2: Final Battle Upgrade Pack / 進撃の巨人２ -Final Battle- アップグレードパック',49.99,49.99
31-10-2019 16:14,'Hacker Evolution',0.79,0.39
31-10-2019 16:14,'Ninja Stealth 2',0.79,0.39
31-10-2019 16:14,'Fate/EXTELLA LINK - Resort Set',9.53,9.53
31-10-2019 16:14,'The Legacy Collection',15.62,15.62
31-10-2019 16:14,'Mafia III: Stones Unturned',14.99,14.99
31-10-2019 16:14,'Brain Box',12.98,12.98
31-10-2019 16:14,'Zen Chess: Mate in Four',0.79,0.47
31-10-2019 16:14,'Endless Road',8.69,6.08
31-10-2019 16:14,'OMSI 2 Add-on Bremen-Nord',24.95,17.46
31-10-2019 16:14,'U-Boats',0.79,0.39
31-10-2019 16:14,'Daymare: 1998 + Soundtrack',33.98,25.18
31-10-2019 16:14,'Endless Horde',0.79,0.39
31-10-2019 16:14,'PuppetShow™ Collection',41.55,18.67
31-10-2019 16:14,'8-Bit Commando',3.29,1.64
31-10-2019 16:14,'GRID Autosport - Boost Pack',2.99,0.74
31-10-2019 16:14,'ELMIA',9.99,6.99
31-10-2019 16:14,'Lake Ridden',10.79,8.09
31-10-2019 16:14,'Magic 2012 Gold Deck Bundle',9.99,9.99
31-10-2019 16:14,'Goodbye My King',3.29,0.39
31-10-2019 16:14,'Mini Motor Racing EVO',4.99,4.99
31-10-2019 16:14,'Gear Puzzle: the inheritance of grandpa(齿轮迷局)',3.99,3.59
31-10-2019 16:14,'Fate/EXTELLA - Swimsuits',15.21,15.21
31-10-2019 16:14,'Labyrinths of the World Collection',28.41,28.41
31-10-2019 16:14,'Double Fright Horror Bundle',7.38,3.49
31-10-2019 16:14,'Subject 13',9.99,9.99
31-10-2019 16:14,'Watchers',0.0,0.0
